Home-ownership,Age,High school,College,Graduate,Gender,Risk perception,Disaster experience,Children,Trust in fed.,Trust in local,Party,Ideology,Race,Income,Disaster knowledge,Output
1,41,0,1,0,0,7,0,0,8,8,0,5,1,2,2,2
0,21,1,0,0,1,2,1,3,10,10,0,2,0,2,1,6
0,63,0,1,0,0,5,1,4,4,6,0,4,1,1,6,2
1,72,0,1,0,1,3,0,0,1,5,0,5,1,2,4,2
1,41,1,0,0,0,6,0,1,6,3,1,7,1,1,1,5
0,52,1,0,0,1,4,0,0,5,7,0,2,1,1,4,1
0,46,0,1,0,0,6,0,0,3,2,0,3,1,2,2,1
0,30,0,0,0,1,4,0,0,5,6,0,3,0,1,4,1
1,78,0,1,0,1,2,0,0,0,3,1,7,1,1,5,1
1,67,1,0,0,1,9,0,0,2,6,0,4,1,1,4,4
0,46,0,1,0,0,5,0,2,1,1,0,4,1,1,2,1
0,22,0,0,0,1,0,0,4,5,5,0,6,1,4,1,0
1,49,0,1,0,1,3,0,1,4,7,0,2,1,3,5,1
0,70,0,1,0,1,3,0,0,2,7,0,3,1,1,5,1
0,20,0,1,0,1,8,1,0,0,5,0,2,1,1,4,2
1,41,0,1,0,1,5,1,2,5,5,0,4,1,2,5,3
0,20,0,1,0,1,5,1,0,6,8,0,2,1,2,5,3
1,21,1,0,0,1,1,0,3,9,8,0,1,1,1,4,0
0,36,1,0,0,0,6,1,3,4,3,0,3,1,1,4,1
1,58,0,1,0,1,6,0,0,0,8,0,6,1,2,4,1
0,50,0,1,0,1,3,0,1,2,9,1,7,1,3,4,3
0,23,1,0,0,0,0,0,2,3,10,0,7,0,1,2,1
0,60,0,1,0,1,6,1,0,5,8,1,7,1,2,6,1
1,53,1,0,0,1,5,0,0,2,9,0,4,1,1,3,0
0,45,0,1,0,0,5,0,2,2,5,1,4,1,2,4,0
0,51,0,1,0,0,10,1,0,0,0,0,2,0,1,3,4
0,56,1,0,0,0,5,1,0,3,6,1,4,1,2,4,2
1,58,0,1,0,1,7,0,0,7,8,0,2,1,1,3,0
1,49,0,0,1,1,7,1,1,2,6,1,5,1,2,1,1
0,55,0,1,0,1,5,1,2,0,2,0,7,1,1,5,1
0,22,1,0,0,1,1,1,0,2,8,0,4,0,1,3,0
0,24,0,1,0,0,1,0,0,0,0,0,4,1,1,3,1
0,21,1,0,0,0,5,0,1,5,5,0,4,0,1,2,0
0,28,0,0,1,0,2,0,0,5,8,0,4,0,1,3,1
1,49,1,0,0,1,3,0,0,2,5,0,4,1,1,5,1
0,43,0,0,1,1,6,0,0,1,1,0,2,1,1,3,0
1,30,0,1,0,0,5,0,0,3,3,0,7,1,2,3,2
0,19,0,1,0,0,1,0,1,4,5,0,2,1,1,4,3
1,51,0,0,0,0,7,1,2,7,7,1,7,1,2,2,4
1,52,0,1,0,1,8,0,0,2,10,1,5,1,2,4,1
1,53,0,0,0,0,10,1,0,10,10,0,1,0,1,3,6
1,47,0,1,0,1,5,0,2,3,6,0,5,1,2,2,0
0,42,1,0,0,1,10,0,1,9,8,0,4,0,1,4,0
1,37,1,0,0,0,5,0,1,5,5,0,4,1,1,3,2
1,54,0,1,0,1,6,0,0,0,0,0,7,1,2,3,5
1,61,0,0,1,0,2,1,0,1,6,1,5,1,1,5,1
0,21,0,1,0,1,7,0,0,1,1,0,1,0,1,4,1
1,63,0,1,0,1,3,0,0,2,7,0,6,1,1,3,2
0,54,0,1,0,1,6,1,1,1,4,1,5,0,1,5,1
1,35,0,1,0,1,6,0,1,7,7,0,4,1,2,4,2
1,66,0,1,0,1,3,1,0,4,6,0,4,1,3,4,0
0,27,1,0,0,1,7,1,0,0,4,0,4,1,1,5,0
1,22,0,1,0,1,2,1,0,1,2,0,6,1,1,4,0
1,38,0,1,0,1,6,1,3,2,5,0,4,1,1,5,1
0,41,0,1,0,1,2,0,2,5,5,0,4,0,1,3,0
0,32,0,1,0,1,3,0,1,5,1,0,4,0,1,4,0
0,28,0,1,0,1,10,1,0,5,9,1,6,1,2,4,3
1,75,0,1,0,1,6,1,0,7,3,1,4,1,2,3,4
1,75,0,1,0,1,5,0,0,3,7,0,5,1,1,2,1
0,33,1,0,0,1,7,0,0,1,7,1,4,1,1,3,2
1,50,0,1,0,1,3,1,0,1,3,0,5,1,1,4,1
1,44,0,0,1,1,5,0,0,3,5,0,6,1,3,4,2
0,64,0,0,1,1,7,0,0,1,6,1,7,1,3,3,4
1,46,0,0,1,1,4,1,0,2,7,0,3,1,4,5,1
0,42,0,1,0,1,5,1,0,10,1,0,3,1,1,4,2
1,41,0,0,1,1,4,0,1,1,8,0,4,1,3,4,2
0,77,0,1,0,1,3,0,0,2,6,0,4,1,1,5,2
1,67,0,0,1,1,3,1,0,0,8,0,5,1,1,6,4
0,33,1,0,0,1,10,0,3,10,10,1,4,1,2,5,0
1,78,1,0,0,1,6,0,0,3,2,0,3,1,1,4,3
0,35,0,1,0,1,7,1,4,2,4,0,4,1,1,1,1
1,70,0,0,1,1,4,0,0,5,0,0,4,0,4,5,1
1,70,0,1,0,1,2,0,0,1,8,1,7,1,1,4,1
1,52,1,0,0,1,0,0,0,1,1,0,4,0,1,5,0
1,46,1,0,0,1,7,1,0,6,5,0,4,1,2,5,3
0,50,0,1,0,1,3,0,0,5,2,0,3,1,1,5,3
1,67,1,0,0,1,6,1,0,2,3,0,2,0,2,3,2
1,59,0,1,0,1,6,0,0,3,8,0,4,1,2,4,1
1,57,0,1,0,1,1,0,0,2,3,0,4,1,1,6,0
1,44,0,1,0,1,4,0,3,2,2,1,7,1,2,4,3
1,59,0,1,0,1,8,1,0,3,8,0,5,1,1,1,2
1,62,1,0,0,1,6,0,0,5,5,0,4,0,2,4,1
1,60,1,0,0,1,3,0,0,0,0,0,6,1,1,4,0
1,51,1,0,0,1,7,0,0,0,4,0,4,1,2,5,3
0,27,0,1,0,0,7,1,1,8,6,1,5,1,0,4,4
1,25,0,1,0,0,7,0,0,3,7,0,3,1,2,5,4
0,33,1,0,0,1,6,0,1,6,8,0,3,1,1,2,3
0,68,1,0,0,1,2,0,0,0,0,0,5,1,1,2,0
0,65,0,1,0,1,6,1,0,5,6,0,3,1,3,5,1
1,55,0,0,0,1,8,0,0,4,6,1,7,1,2,3,4
0,65,0,1,0,1,6,0,0,7,9,0,2,1,2,5,0
0,20,0,1,0,1,3,0,0,3,4,1,6,1,2,3,2
0,18,0,1,0,1,7,1,1,2,2,0,5,1,2,5,3
0,23,1,0,0,1,6,1,1,4,4,0,4,1,1,4,2
1,72,0,1,0,1,7,1,0,2,7,1,7,1,2,5,3
0,27,0,1,0,1,4,1,0,6,2,0,5,1,2,2,2
1,72,0,1,0,1,2,0,0,2,6,1,6,1,1,4,0
0,49,0,1,0,1,3,0,0,2,0,0,4,1,1,4,0
0,27,1,0,0,1,2,0,0,4,6,0,3,1,1,3,0
0,19,1,0,0,0,7,0,0,0,6,1,4,1,1,5,0
0,53,0,1,0,1,6,1,0,2,8,1,6,1,1,5,0
0,25,0,1,0,1,6,0,1,7,7,0,4,1,2,5,2
0,55,0,1,0,1,8,0,0,6,8,1,6,1,1,1,1
1,52,1,0,0,1,5,1,0,3,2,0,4,1,1,4,2
1,47,0,1,0,1,5,0,1,2,7,1,7,1,2,4,4
1,29,0,1,0,1,1,1,3,10,6,0,2,1,1,2,5
1,51,0,1,0,1,3,0,3,0,4,0,7,1,1,5,6
1,72,0,1,0,1,10,0,0,0,6,1,7,1,2,4,2
1,53,0,1,0,1,5,1,0,3,5,1,5,1,1,3,2
1,65,0,1,0,1,7,0,0,0,1,1,6,1,1,5,0
1,59,0,1,0,1,7,0,0,5,6,0,4,1,2,2,1
0,57,1,0,0,1,4,0,0,1,6,0,5,1,1,4,3
0,21,0,1,0,1,4,0,0,2,7,0,2,1,2,5,2
0,58,1,0,0,1,3,1,0,2,5,1,4,1,1,5,1
1,74,0,1,0,1,3,0,0,3,5,1,4,1,1,3,3
1,54,1,0,0,1,6,1,3,7,7,1,6,1,2,5,3
1,64,0,1,0,1,6,0,0,1,1,0,4,1,1,4,2
1,64,1,0,0,1,7,0,0,1,8,0,5,1,1,2,5
1,66,1,0,0,1,5,0,0,0,4,1,6,1,2,4,0
1,55,0,1,0,1,4,0,0,1,9,0,7,0,2,4,4
1,57,0,1,0,1,4,0,0,4,5,0,4,1,1,3,4
1,60,0,0,1,1,5,1,0,5,7,0,1,1,2,2,3
1,64,0,1,0,1,6,0,0,0,8,1,6,1,4,5,4
1,74,0,1,0,1,8,0,0,0,0,1,7,1,1,3,3
1,41,0,1,0,1,2,0,0,2,3,0,2,1,4,5,3
0,48,0,1,0,1,8,1,2,6,7,0,4,0,2,2,1
1,63,0,1,0,1,6,0,1,3,8,1,7,1,3,4,2
1,67,0,1,0,1,6,0,0,2,7,1,6,1,2,3,2
1,69,0,0,1,1,5,1,0,2,7,0,5,1,1,6,5
0,59,0,1,0,1,5,0,0,1,6,0,3,1,1,5,2
0,61,0,1,0,1,10,1,2,0,5,0,4,1,1,5,3
0,21,1,0,0,1,0,0,0,0,5,1,7,1,1,6,0
0,50,1,0,0,0,3,0,0,10,5,0,1,1,1,2,3
1,75,0,1,0,1,5,0,0,1,5,0,7,1,1,4,1
0,51,0,0,1,1,6,1,0,6,7,1,5,1,1,4,2
1,55,0,1,0,1,8,1,2,1,0,0,2,1,1,3,4
1,54,0,1,0,1,6,1,0,5,9,0,4,1,2,4,2
1,35,0,1,0,1,6,0,0,5,5,1,6,1,2,4,3
0,38,0,1,0,1,6,0,0,2,6,0,4,0,2,2,0
0,43,0,1,0,1,5,0,0,2,3,0,6,1,1,3,0
1,51,0,1,0,1,4,0,0,0,3,1,7,1,1,6,0
0,20,0,1,0,1,3,0,2,1,3,0,4,1,2,6,3
0,19,0,1,0,1,7,0,1,5,6,0,4,0,2,1,0
0,70,0,1,0,1,6,0,0,3,7,0,6,1,1,3,1
0,37,0,1,0,1,10,1,2,10,10,0,4,1,2,4,2
0,41,0,1,0,1,4,1,2,3,5,0,6,1,1,3,1
0,51,0,1,0,1,5,1,0,2,8,0,5,1,1,5,3
1,71,0,1,0,1,6,1,0,0,1,0,6,1,1,4,2
1,47,0,1,0,1,7,1,0,1,2,0,6,1,1,3,0
1,54,0,1,0,1,5,1,0,0,8,1,6,1,1,5,4
1,61,0,1,0,1,2,0,0,0,2,1,6,0,2,4,3
1,47,0,1,0,1,5,0,0,7,8,0,0,1,1,3,3
1,77,0,1,0,1,5,0,0,2,5,0,4,1,1,4,2
1,43,1,0,0,1,10,1,1,10,10,1,6,1,2,2,1
1,66,1,0,0,1,9,0,0,1,2,0,4,1,1,4,2
0,57,0,1,0,1,6,0,0,1,5,1,7,1,1,2,0
0,73,0,1,0,1,6,0,0,2,6,0,6,1,1,4,3
0,23,0,1,0,1,7,1,1,1,8,1,6,1,1,4,3
1,74,0,1,0,1,6,0,0,0,8,0,6,1,2,2,3
1,32,0,1,0,1,3,0,0,0,3,0,3,1,1,3,3
0,19,0,1,0,1,8,1,3,2,5,1,5,1,2,3,1
0,55,0,0,1,1,7,0,0,2,8,1,7,1,2,5,3
0,46,0,1,0,1,2,0,1,2,3,0,4,1,2,4,0
1,59,0,1,0,1,6,0,0,0,0,1,4,1,1,3,0
1,29,0,1,0,1,6,1,0,1,3,1,5,1,3,4,3
1,55,0,0,1,1,8,1,0,1,8,1,6,1,3,5,3
1,77,0,1,0,1,4,0,0,5,5,0,4,1,2,5,2
0,20,1,0,0,1,8,1,0,5,6,0,4,1,1,5,2
1,31,0,1,0,1,6,0,0,3,3,0,2,1,1,3,2
1,62,1,0,0,1,5,0,0,7,2,0,7,1,1,3,0
0,30,0,1,0,1,7,1,0,0,6,0,6,1,1,1,0
1,64,0,1,0,1,7,0,0,1,2,0,4,1,1,5,0
1,41,0,1,0,1,5,0,1,5,5,0,4,1,2,5,1
1,70,0,1,0,1,3,0,0,0,0,1,7,1,1,4,1
0,28,0,1,0,1,5,1,0,0,4,0,6,1,2,5,4
0,21,0,1,0,1,9,1,0,6,4,1,6,1,1,4,2
0,57,0,1,0,1,7,0,0,8,8,0,1,1,1,4,0
0,37,0,1,0,0,3,0,0,4,5,0,5,1,2,2,1
1,48,1,0,0,1,2,0,0,1,5,1,7,1,1,2,4
0,52,0,1,0,0,7,1,2,3,3,0,1,1,4,4,3
1,36,0,1,0,1,7,1,2,5,4,0,4,1,3,4,4
1,47,0,0,0,0,7,0,0,1,2,0,4,1,4,5,5
0,24,0,1,0,0,7,1,0,1,7,0,6,1,1,2,3
1,32,0,1,0,0,7,0,0,3,4,0,4,1,2,5,2
0,41,0,1,0,1,8,1,1,3,5,0,4,1,1,3,4
1,38,0,1,0,0,9,0,1,5,5,0,2,1,1,2,1
1,57,0,0,1,1,2,0,2,5,8,0,3,1,2,4,0
1,38,0,1,0,0,7,0,2,8,8,1,5,1,2,3,1
1,66,0,1,0,1,7,1,0,3,7,0,6,1,1,4,1
1,42,0,1,0,0,1,0,1,1,9,1,6,1,2,1,1
1,57,1,0,0,0,4,0,0,1,2,1,6,1,1,5,2
1,37,0,1,0,0,5,0,1,1,6,0,4,1,2,6,3
1,44,0,1,0,0,7,1,1,0,3,1,5,1,2,1,4
1,47,0,1,0,0,5,0,0,2,7,1,7,1,3,3,1
1,63,0,1,0,0,4,1,0,3,10,1,6,1,2,1,3
0,65,1,0,0,1,7,0,0,7,0,1,7,1,1,3,1
1,58,0,1,0,0,5,0,0,5,6,0,4,1,1,4,0
0,33,0,1,0,0,3,0,0,3,3,0,5,1,1,3,4
1,68,0,0,1,0,6,0,0,1,5,1,4,1,2,5,1
0,26,0,0,1,1,5,1,1,8,8,0,3,1,2,2,3
0,55,0,1,0,0,7,0,0,2,0,1,4,1,1,4,2
1,69,1,0,0,1,7,0,0,0,2,0,6,1,1,4,2
0,37,0,1,0,0,5,0,2,2,3,0,4,1,1,2,1
1,33,0,1,0,0,7,0,4,4,7,0,3,1,1,2,3
1,52,0,1,0,1,8,1,1,4,8,0,3,1,2,4,3
1,49,1,0,0,0,5,0,0,0,3,0,5,1,1,2,1
1,63,0,1,0,1,8,1,0,0,5,1,7,1,1,5,1
1,31,0,1,0,0,1,1,0,2,6,0,6,1,2,1,3
1,37,0,1,0,0,6,1,1,3,5,1,3,1,2,3,2
0,21,0,1,0,1,5,0,1,6,4,0,4,1,2,3,1
1,43,1,0,0,0,5,0,1,2,6,0,5,1,2,3,3
0,64,0,1,0,1,5,0,0,4,6,0,4,1,2,0,0
1,30,0,1,0,1,3,1,0,0,2,0,4,1,2,2,1
1,44,0,1,0,1,7,1,0,2,8,1,5,1,3,1,2
1,54,0,1,0,0,3,0,1,2,2,0,3,1,1,3,1
1,47,0,1,0,1,8,0,2,1,8,1,4,1,2,4,2
0,24,1,0,0,0,3,0,0,2,8,1,5,1,1,5,0
0,49,1,0,0,1,3,0,0,0,10,1,1,1,2,2,4
0,35,1,0,0,1,3,1,0,3,3,0,4,1,1,5,2
0,64,0,1,0,1,4,1,0,0,7,0,6,1,1,3,0
1,39,0,1,0,0,4,0,1,3,4,1,4,1,2,2,1
1,46,1,0,0,1,5,0,1,1,5,0,4,1,1,3,3
1,65,0,1,0,0,6,1,0,0,8,1,5,1,1,3,4
1,28,1,0,0,0,4,0,1,7,5,1,6,1,3,3,1
1,51,0,1,0,0,5,0,1,5,6,0,4,1,2,4,1
0,32,1,0,0,0,5,0,2,1,1,0,4,1,1,4,1
0,50,0,1,0,0,7,1,1,3,4,0,4,1,1,4,4
0,50,0,1,0,0,6,0,2,0,2,0,4,1,1,2,0
0,20,0,1,0,0,8,1,0,5,6,1,4,1,1,4,0
1,38,1,0,0,0,5,0,1,2,2,0,4,1,2,6,2
1,62,0,1,0,1,1,0,0,6,7,0,4,1,2,3,4
0,42,1,0,0,1,5,0,0,3,4,0,4,1,2,5,1
0,48,0,1,0,0,6,1,0,1,6,1,6,1,2,3,1
0,56,1,0,0,0,8,0,0,3,6,1,5,1,2,3,1
1,44,1,0,0,0,3,0,1,4,5,1,4,1,2,5,0
1,29,0,1,0,0,5,1,0,1,5,0,4,1,2,2,1
1,45,0,1,0,0,6,1,0,3,6,1,4,1,2,4,0
1,47,0,1,0,0,7,0,1,0,2,1,6,1,2,2,4
0,26,0,1,0,0,5,0,0,3,3,0,4,1,1,4,1
1,64,0,1,0,0,5,0,0,2,8,1,6,1,1,4,1
1,33,0,1,0,0,8,0,1,5,7,0,6,1,2,4,3
1,37,0,1,0,0,5,1,2,2,7,1,7,1,1,3,3
0,31,0,1,0,0,5,0,2,1,1,0,3,1,1,3,1
1,35,0,0,1,0,6,1,1,3,7,1,6,1,3,3,1
1,54,0,1,0,0,4,1,2,2,5,0,4,1,1,1,5
0,32,0,1,0,0,6,1,1,2,5,0,4,1,1,4,1
1,32,0,0,0,1,9,1,0,7,6,0,4,1,1,3,3
1,69,0,0,1,1,3,0,0,3,6,1,6,1,2,2,1
0,30,0,1,0,0,5,0,2,4,5,0,4,0,1,4,0
1,58,0,0,1,1,3,0,0,8,6,0,3,1,2,5,4
1,49,0,1,0,1,7,1,0,1,5,0,6,1,2,4,4
1,26,0,1,0,0,6,0,0,3,6,1,7,1,2,5,1
1,57,0,1,0,1,7,1,0,2,0,0,5,1,2,4,0
1,64,0,1,0,1,5,0,0,3,5,0,4,0,1,3,1
0,24,0,1,0,0,2,0,0,0,6,0,4,1,1,4,0
0,56,0,1,0,1,3,0,0,0,2,0,2,1,1,4,3
0,23,1,0,0,0,5,0,0,0,0,1,2,1,1,4,1
0,21,0,1,0,0,4,1,0,6,9,0,2,0,1,4,1
0,59,1,0,0,0,3,0,0,0,1,0,4,1,4,4,2
0,49,1,0,0,0,6,0,1,7,7,0,4,1,1,1,0
0,32,0,1,0,1,2,0,0,0,6,0,5,1,1,5,4
0,61,0,1,0,1,4,0,0,0,1,0,5,1,1,3,1
1,50,0,1,0,0,6,1,1,6,8,0,6,1,2,2,0
1,44,0,1,0,0,6,1,1,0,4,0,2,1,1,6,1
1,35,1,0,0,0,7,0,0,7,7,1,6,1,1,3,1
1,20,0,1,0,0,2,1,0,3,10,0,4,1,1,4,3
1,47,1,0,0,0,4,0,0,5,5,0,4,1,1,5,1
1,64,0,1,0,0,9,1,0,0,0,0,6,1,2,6,3
0,59,0,1,0,0,10,1,0,3,9,0,2,1,1,4,5
0,24,1,0,0,0,5,0,0,5,9,0,4,1,1,3,0
1,61,1,0,0,0,8,0,2,6,7,0,2,1,2,3,1
1,59,0,1,0,1,6,1,0,2,7,0,4,1,1,3,0
0,44,0,1,0,0,6,0,2,1,7,0,6,1,3,2,2
1,28,0,1,0,0,7,1,0,4,4,1,4,1,2,2,3
0,25,1,0,0,0,2,0,1,4,6,0,2,1,1,4,1
1,51,0,1,0,1,2,0,1,2,5,1,7,1,2,3,1
1,44,1,0,0,0,6,0,2,9,10,0,4,1,1,2,1
0,29,0,1,0,1,7,0,0,2,3,0,6,1,1,4,0
0,62,0,1,0,1,5,1,0,0,0,0,4,1,1,3,0
0,19,0,1,0,0,5,0,0,7,5,0,2,1,1,3,1
1,69,1,0,0,0,5,1,0,0,0,0,3,1,1,6,3
0,60,1,0,0,0,4,0,0,3,5,0,4,1,1,3,4
1,22,1,0,0,1,7,1,4,8,7,0,1,0,1,4,4
0,55,0,1,0,1,6,0,0,1,4,0,4,0,1,4,0
0,22,0,1,0,1,3,0,0,8,8,0,2,1,3,2,2
1,61,1,0,0,1,3,0,0,0,0,0,1,1,1,4,1
0,38,0,1,0,1,8,0,0,2,7,0,5,1,1,4,3
1,62,0,1,0,1,9,0,1,10,10,0,4,0,1,2,4
1,54,0,1,0,1,4,1,0,6,4,0,4,1,2,4,1
0,26,0,1,0,0,6,0,0,3,5,0,3,1,2,6,3
1,53,0,1,0,1,2,0,1,0,3,0,7,0,3,3,1
0,20,0,1,0,1,8,0,0,6,0,0,4,0,1,3,0
1,24,0,1,0,1,5,1,0,5,5,0,4,0,4,1,0
0,38,1,0,0,1,0,0,1,5,4,0,2,0,1,2,1
0,54,0,1,0,1,3,0,0,6,5,0,2,0,1,4,1
0,33,1,0,0,1,5,0,1,0,8,0,7,0,1,1,0
1,40,1,0,0,1,3,0,0,2,5,0,4,0,1,4,1
0,54,0,1,0,1,3,0,0,7,8,0,4,0,1,4,3
0,33,0,1,0,1,7,0,0,6,8,1,6,1,1,4,0
0,62,0,1,0,1,6,1,0,6,3,0,4,0,1,3,1
1,75,1,0,0,0,8,1,0,3,5,0,3,1,1,5,4
0,33,0,1,0,1,4,0,0,6,5,1,6,1,1,4,1
0,52,1,0,0,1,5,0,1,7,5,0,0,0,1,6,1
0,37,0,1,0,1,8,0,0,5,4,0,4,0,1,3,0
1,53,0,1,0,1,5,0,0,7,5,0,4,0,1,4,1
1,66,0,0,1,1,2,0,0,2,8,0,3,1,3,4,1
0,50,0,1,0,1,5,1,0,5,7,0,3,0,2,3,1
0,62,0,1,0,1,9,0,0,5,5,1,7,0,1,2,1
0,21,0,1,0,1,5,0,3,7,6,0,1,0,1,3,1
0,57,0,1,0,1,8,1,0,2,9,0,2,0,1,3,2
1,49,0,1,0,1,7,0,1,7,5,0,2,0,2,2,1
0,19,0,1,0,1,0,0,1,0,1,0,5,0,1,3,3
0,30,1,0,0,1,5,0,2,5,3,0,4,0,1,0,0
0,21,0,1,0,1,0,0,3,7,7,0,4,1,2,3,1
0,20,0,1,0,1,6,0,2,4,6,0,2,1,1,4,2
0,28,0,1,0,1,4,1,0,7,6,0,4,0,1,2,1
0,30,0,1,0,1,4,0,3,9,10,0,4,0,1,4,3
0,26,0,0,1,1,2,1,0,3,5,0,2,0,3,3,1
1,62,0,1,0,1,7,1,3,6,7,0,2,0,2,4,0
1,44,1,0,0,1,5,1,0,4,5,0,2,0,1,3,0
1,47,0,1,0,1,7,0,1,0,0,0,3,0,2,6,1
0,34,0,1,0,1,7,0,0,7,6,0,4,1,2,5,1
0,50,0,1,0,1,2,0,0,1,1,0,1,1,1,2,2
1,53,0,1,0,1,6,0,0,6,7,0,5,1,2,3,3
0,41,1,0,0,1,4,0,1,5,5,0,4,0,1,2,2
1,42,0,1,0,1,7,1,1,7,4,0,2,0,3,5,3
1,63,0,1,0,1,4,0,0,10,10,0,6,0,2,3,2
0,56,1,0,0,1,5,0,0,5,5,0,4,0,1,3,1
0,21,0,1,0,1,7,1,0,2,9,1,7,0,2,3,3
1,72,0,0,1,1,6,0,0,4,5,0,2,1,3,2,1
1,41,0,1,0,1,7,1,0,8,8,0,1,0,1,4,1
0,66,0,1,0,1,5,0,0,6,5,0,2,0,1,3,1
0,60,0,1,0,1,2,0,0,0,5,0,4,0,1,0,0
1,52,0,1,0,1,4,1,0,8,7,0,3,0,1,4,3
1,37,0,1,0,1,7,1,1,3,3,0,4,1,2,5,6
0,27,0,1,0,1,5,1,0,8,10,0,4,1,2,4,3
0,70,0,1,0,1,7,0,0,3,5,0,3,0,1,5,0
1,19,0,0,1,1,5,1,2,3,5,0,6,0,3,4,1
1,21,0,1,0,1,7,1,0,1,4,0,2,0,2,6,2
0,26,0,0,1,1,1,0,0,7,7,0,2,1,1,1,1
0,25,0,1,0,1,7,0,0,1,6,0,2,0,1,6,3
0,22,0,1,0,1,4,0,0,6,6,0,4,0,1,3,0
1,36,0,0,1,1,10,1,3,10,10,0,1,0,3,1,3
1,61,0,1,0,1,7,0,0,5,5,0,3,0,1,3,3
0,42,0,1,0,1,3,0,2,2,3,1,7,1,2,4,2
0,18,1,0,0,1,1,0,2,5,5,0,5,1,1,4,1
0,60,0,1,0,1,4,0,0,6,6,0,3,0,1,4,1
1,28,1,0,0,1,5,0,0,10,0,0,2,0,1,3,2
1,51,0,0,1,1,7,1,2,3,8,0,4,0,3,3,3
0,43,1,0,0,1,7,0,1,6,5,0,4,0,1,5,2
0,56,0,1,0,1,7,1,0,5,5,0,4,0,1,3,3
0,22,1,0,0,1,7,0,0,5,3,0,4,0,1,2,0
1,38,0,1,0,1,7,1,0,7,5,0,3,0,2,3,1
0,42,1,0,0,1,5,0,0,10,5,0,2,0,1,2,0
0,24,0,1,0,1,1,1,0,1,5,0,1,0,2,4,0
0,18,1,0,0,0,3,1,0,4,6,0,2,0,4,5,2
0,40,0,0,1,1,6,1,0,7,6,0,4,0,1,4,3
0,51,0,1,0,1,3,1,0,4,4,0,4,0,1,4,4
0,19,0,1,0,1,5,0,1,6,6,0,2,0,4,3,5
0,25,1,0,0,1,5,0,1,0,0,0,4,0,2,4,0
0,31,0,1,0,1,2,0,2,2,6,0,4,0,1,4,2
0,22,0,1,0,1,9,1,1,8,6,0,6,0,1,1,1
1,49,0,1,0,1,6,1,3,0,3,0,4,0,1,5,3
1,76,0,1,0,1,2,0,0,7,6,0,1,0,1,3,1
0,32,0,0,1,1,6,1,2,6,9,1,1,1,2,2,1
0,34,0,1,0,1,2,0,0,1,1,0,4,0,1,5,0
0,25,0,1,0,1,7,1,1,0,4,0,2,0,1,5,2
1,47,0,0,1,1,5,1,0,2,4,1,7,0,4,6,3
1,44,1,0,0,1,5,0,2,6,8,0,4,0,2,4,3
1,66,0,0,1,1,6,0,0,5,5,0,2,1,2,3,5
1,52,0,1,0,1,6,1,2,5,5,0,5,1,2,0,6
0,24,0,1,0,1,5,0,2,6,5,0,4,0,1,2,1
0,40,0,1,0,1,5,0,0,7,5,0,4,0,2,5,2
1,67,0,0,1,1,7,0,0,5,5,0,2,1,1,4,0
1,42,1,0,0,0,0,0,0,5,5,0,4,0,2,4,0
1,59,1,0,0,0,7,0,0,0,8,1,7,1,2,2,5
1,35,0,1,0,1,3,1,0,3,7,0,4,1,2,5,3
1,53,0,1,0,1,4,0,1,5,4,0,3,0,2,3,3
0,60,0,1,0,0,10,1,0,5,10,0,2,0,1,4,1
1,23,0,1,0,1,2,1,0,4,4,1,6,1,2,2,2
0,60,0,1,0,0,8,1,4,5,4,0,4,0,1,4,2
0,34,0,1,0,0,3,0,2,4,5,0,6,1,1,4,1
1,73,0,1,0,0,5,0,0,0,6,0,5,1,1,3,3
1,67,0,0,0,0,6,0,0,3,1,0,2,0,3,4,3
0,22,0,1,0,1,7,1,1,0,0,0,4,1,1,2,2
1,24,0,1,0,0,9,1,0,3,4,1,5,1,2,5,1
1,73,0,1,0,0,5,0,0,0,0,0,4,1,1,5,0
0,26,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0
1,62,0,1,0,0,5,0,0,3,2,0,4,0,1,4,2
0,45,0,1,0,1,5,0,0,0,9,0,4,1,1,2,0
0,30,1,0,0,1,5,0,0,8,9,0,1,1,2,5,3
1,44,0,1,0,0,10,1,4,5,5,0,5,0,1,6,1
1,41,0,1,0,0,7,1,0,10,10,0,5,1,4,3,0
1,57,0,1,0,0,7,1,0,6,5,0,5,1,1,5,1
0,26,0,1,0,0,5,0,0,0,0,0,5,1,1,3,1
1,69,0,1,0,1,3,1,0,2,8,0,4,1,1,5,1
0,31,0,0,1,0,6,0,0,2,7,1,5,1,2,3,4
0,26,0,1,0,1,10,1,0,6,5,0,1,0,2,4,4
0,57,0,1,0,1,5,1,0,6,9,0,2,1,1,5,2
0,30,0,0,1,0,7,0,2,7,5,0,3,1,2,6,2
1,25,0,0,1,0,7,0,0,5,6,0,2,0,2,4,1
1,68,0,1,0,1,6,0,0,1,8,0,4,1,4,5,1
0,49,1,0,0,0,8,0,3,6,8,1,5,1,1,3,3
0,43,0,1,0,1,3,0,0,9,0,0,4,1,1,4,1
0,58,1,0,0,0,5,0,0,5,5,0,4,1,1,3,1
1,31,0,1,0,0,4,1,2,5,5,0,6,0,1,5,2
0,21,1,0,0,0,8,0,0,10,8,0,5,1,1,3,4
0,65,0,1,0,1,6,0,0,3,4,0,2,1,1,1,1
0,33,1,0,0,0,10,0,1,7,8,0,4,1,1,3,4
